"_time",host,id,lockMode,transactionname,victim,waittime,"_raw"
"2026-02-25T08:38:11.840+0800",WINDB01HV02N,"process150dcc3d468 process150dcc47468","Sch-M",UpdateQPStats,process150dcc47468,"1 1412","2026-02-25 08:38:11.84 spid14s     deadlock-list
2026-02-25 08:38:11.84 spid14s      deadlock victim=process150dcc47468
2026-02-25 08:38:11.84 spid14s       process-list
2026-02-25 08:38:11.84 spid14s        process id=process150dcc47468 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 2000218376, stats_id = 11), lockPartitionId = 0 waittime=1 ownerId=10577091567 transactionname=UpdateQPStats lasttranstarted=2026-02-25T08:38:10.227 XDES=0x257ff388460 lockMode=Sch-M schedulerid=21 kpid=12040 status=background spid=27 sbid=0 ecid=0 priority=0 trancount=1
2026-02-25 08:38:11.84 spid14s         executionStack
2026-02-25 08:38:11.84 spid14s         inputbuf
2026-02-25 08:38:11.84 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 2000218376, stats_id = 11), lockPartitionId = 20 waittime=1412 XDES=0x233a4564040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-25 08:38:11.84 spid14s         executionStack
2026-02-25 08:38:11.84 spid14s         inputbuf
2026-02-25 08:38:11.84 spid14s       resource-list"
"2026-02-25T08:14:40.110+0800",WINDB01HV02N,"process150dcc3d468 process16c13f51468","Sch-M",UpdateQPStats,process16c13f51468,"1 33","2026-02-25 08:14:40.11 spid14s     deadlock-list
2026-02-25 08:14:40.11 spid14s      deadlock victim=process16c13f51468
2026-02-25 08:14:40.11 spid14s       process-list
2026-02-25 08:14:40.11 spid14s        process id=process16c13f51468 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1176495370, stats_id = 4), lockPartitionId = 0 waittime=1 ownerId=10572806985 transactionname=UpdateQPStats lasttranstarted=2026-02-25T08:14:39.327 XDES=0x4adf0aa8460 lockMode=Sch-M schedulerid=24 kpid=12476 status=background spid=39 sbid=0 ecid=0 priority=0 trancount=1
2026-02-25 08:14:40.11 spid14s         executionStack
2026-02-25 08:14:40.11 spid14s         inputbuf
2026-02-25 08:14:40.11 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1176495370, stats_id = 4), lockPartitionId = 23 waittime=33 XDES=0x233a4488040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-25 08:14:40.11 spid14s         executionStack
2026-02-25 08:14:40.11 spid14s         inputbuf
2026-02-25 08:14:40.11 spid14s       resource-list"
"2026-02-25T07:45:37.030+0800",WINDB01HV02N,"process150dcc3d468 process16a686cf848","Sch-M",UpdateQPStats,process16a686cf848,22,"2026-02-25 07:45:37.03 spid14s     deadlock-list
2026-02-25 07:45:37.03 spid14s      deadlock victim=process16a686cf848
2026-02-25 07:45:37.03 spid14s       process-list
2026-02-25 07:45:37.03 spid14s        process id=process16a686cf848 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1880497878, stats_id = 1), lockPartitionId = 0 ownerId=10566613175 transactionname=UpdateQPStats lasttranstarted=2026-02-25T07:45:36.807 XDES=0x24dd1468460 lockMode=Sch-M schedulerid=21 kpid=12868 status=background spid=28 sbid=0 ecid=0 priority=0 trancount=1
2026-02-25 07:45:37.03 spid14s         executionStack
2026-02-25 07:45:37.03 spid14s         inputbuf
2026-02-25 07:45:37.03 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1880497878, stats_id = 1), lockPartitionId = 20 waittime=22 XDES=0x237b7f88040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-25 07:45:37.03 spid14s         executionStack
2026-02-25 07:45:37.03 spid14s         inputbuf
2026-02-25 07:45:37.03 spid14s       resource-list"
"2026-02-25T07:42:01.350+0800",WINDB01HV02N,"process150dcc3d468 process30015204108","Sch-M",UpdateQPStats,process30015204108,"2 44","2026-02-25 07:42:01.35 spid14s     deadlock-list
2026-02-25 07:42:01.35 spid14s      deadlock victim=process30015204108
2026-02-25 07:42:01.35 spid14s       process-list
2026-02-25 07:42:01.35 spid14s        process id=process30015204108 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 32211365, stats_id = 8), lockPartitionId = 0 waittime=2 ownerId=10565983167 transactionname=UpdateQPStats lasttranstarted=2026-02-25T07:42:01.267 XDES=0x4a5ca6f8460 lockMode=Sch-M schedulerid=10 kpid=11696 status=background spid=895 sbid=0 ecid=0 priority=0 trancount=1
2026-02-25 07:42:01.35 spid14s         executionStack
2026-02-25 07:42:01.35 spid14s         inputbuf
2026-02-25 07:42:01.35 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 32211365, stats_id = 8), lockPartitionId = 9 waittime=44 XDES=0x237b8238040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-25 07:42:01.35 spid14s         executionStack
2026-02-25 07:42:01.35 spid14s         inputbuf
2026-02-25 07:42:01.35 spid14s       resource-list"
"2026-02-25T07:40:16.100+0800",WINDB01HV02N,"process150dcc3d468 process15359d69468","Sch-M",UpdateQPStats,process15359d69468,"1 80","2026-02-25 07:40:16.10 spid14s     deadlock-list
2026-02-25 07:40:16.10 spid14s      deadlock victim=process15359d69468
2026-02-25 07:40:16.10 spid14s       process-list
2026-02-25 07:40:16.10 spid14s        process id=process15359d69468 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 13), lockPartitionId = 0 waittime=1 ownerId=10565643497 transactionname=UpdateQPStats lasttranstarted=2026-02-25T07:40:16.017 XDES=0x17c0a840460 lockMode=Sch-M schedulerid=30 kpid=2604 status=background spid=888 sbid=0 ecid=0 priority=0 trancount=1
2026-02-25 07:40:16.10 spid14s         executionStack
2026-02-25 07:40:16.10 spid14s         inputbuf
2026-02-25 07:40:16.10 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 13), lockPartitionId = 29 waittime=80 XDES=0x237b7934040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-25 07:40:16.10 spid14s         executionStack
2026-02-25 07:40:16.10 spid14s         inputbuf
2026-02-25 07:40:16.10 spid14s       resource-list"
"2026-02-25T07:00:26.120+0800",WINDB01HV02N,"process150dcc3d468 process16e18c01c28","Sch-M",UpdateQPStats,process16e18c01c28,"1 105","2026-02-25 07:00:26.12 spid14s     deadlock-list
2026-02-25 07:00:26.12 spid14s      deadlock victim=process16e18c01c28
2026-02-25 07:00:26.12 spid14s       process-list
2026-02-25 07:00:26.12 spid14s        process id=process16e18c01c28 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 7), lockPartitionId = 0 waittime=1 ownerId=10558239734 transactionname=UpdateQPStats lasttranstarted=2026-02-25T07:00:25.987 XDES=0x49cbee7c460 lockMode=Sch-M schedulerid=12 kpid=9628 status=background spid=874 sbid=0 ecid=0 priority=0 trancount=1
2026-02-25 07:00:26.12 spid14s         executionStack
2026-02-25 07:00:26.12 spid14s         inputbuf
2026-02-25 07:00:26.12 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 7), lockPartitionId = 11 waittime=105 XDES=0x233c9e10040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-25 07:00:26.12 spid14s         executionStack
2026-02-25 07:00:26.12 spid14s         inputbuf
2026-02-25 07:00:26.12 spid14s       resource-list"
"2026-02-25T06:59:33.690+0800",WINDB01HV02N,"process150dcc3d468 process150dcc65468","Sch-M",UpdateQPStats,process150dcc65468,30,"2026-02-25 06:59:33.69 spid14s     deadlock-list
2026-02-25 06:59:33.69 spid14s      deadlock victim=process150dcc65468
2026-02-25 06:59:33.69 spid14s       process-list
2026-02-25 06:59:33.69 spid14s        process id=process150dcc65468 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 2), lockPartitionId = 0 ownerId=10558094056 transactionname=UpdateQPStats lasttranstarted=2026-02-25T06:59:33.590 XDES=0x4b55bae8460 lockMode=Sch-M schedulerid=24 kpid=4604 status=background spid=32 sbid=0 ecid=0 priority=0 trancount=1
2026-02-25 06:59:33.69 spid14s         executionStack
2026-02-25 06:59:33.69 spid14s         inputbuf
2026-02-25 06:59:33.69 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 2), lockPartitionId = 23 waittime=30 XDES=0x207072a8040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-25 06:59:33.69 spid14s         executionStack
2026-02-25 06:59:33.69 spid14s         inputbuf
2026-02-25 06:59:33.69 spid14s       resource-list"
"2026-02-25T06:58:40.660+0800",WINDB01HV02N,"process150dcc3d468 process1a325e76108","Sch-M",UpdateQPStats,process1a325e76108,"1 160","2026-02-25 06:58:40.66 spid14s     deadlock-list
2026-02-25 06:58:40.66 spid14s      deadlock victim=process1a325e76108
2026-02-25 06:58:40.66 spid14s       process-list
2026-02-25 06:58:40.66 spid14s        process id=process1a325e76108 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 6), lockPartitionId = 0 waittime=1 ownerId=10557916805 transactionname=UpdateQPStats lasttranstarted=2026-02-25T06:58:40.497 XDES=0x2ef58964460 lockMode=Sch-M schedulerid=9 kpid=12648 status=background spid=34 sbid=0 ecid=0 priority=0 trancount=1
2026-02-25 06:58:40.66 spid14s         executionStack
2026-02-25 06:58:40.66 spid14s         inputbuf
2026-02-25 06:58:40.66 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 6), lockPartitionId = 8 waittime=160 XDES=0x237b9a70040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-25 06:58:40.66 spid14s         executionStack
2026-02-25 06:58:40.66 spid14s         inputbuf
2026-02-25 06:58:40.66 spid14s       resource-list"
"2026-02-25T06:49:30.970+0800",WINDB01HV02N,"process150dcc3d468 process151a906d848","Sch-M",UpdateQPStats,process151a906d848,113,"2026-02-25 06:49:30.97 spid14s     deadlock-list
2026-02-25 06:49:30.97 spid14s      deadlock victim=process151a906d848
2026-02-25 06:49:30.97 spid14s       process-list
2026-02-25 06:49:30.97 spid14s        process id=process151a906d848 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 5), lockPartitionId = 0 ownerId=10556247969 transactionname=UpdateQPStats lasttranstarted=2026-02-25T06:49:30.843 XDES=0x2639edc8460 lockMode=Sch-M schedulerid=29 kpid=8 status=background spid=35 sbid=0 ecid=0 priority=0 trancount=1
2026-02-25 06:49:30.97 spid14s         executionStack
2026-02-25 06:49:30.97 spid14s         inputbuf
2026-02-25 06:49:30.97 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 5), lockPartitionId = 28 waittime=113 XDES=0x162b6048040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-25 06:49:30.97 spid14s         executionStack
2026-02-25 06:49:30.97 spid14s         inputbuf
2026-02-25 06:49:30.97 spid14s       resource-list"
"2026-02-25T06:41:22.250+0800",WINDB01HV02N,"process150dcc3d468 process15f485de108","Sch-M",UpdateQPStats,process15f485de108,"1 2","2026-02-25 06:41:22.25 spid14s     deadlock-list
2026-02-25 06:41:22.25 spid14s      deadlock victim=process15f485de108
2026-02-25 06:41:22.25 spid14s       process-list
2026-02-25 06:41:22.25 spid14s        process id=process15f485de108 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 10), lockPartitionId = 0 waittime=1 ownerId=10554781737 transactionname=UpdateQPStats lasttranstarted=2026-02-25T06:41:22.147 XDES=0x15399904460 lockMode=Sch-M schedulerid=16 kpid=7208 status=background spid=34 sbid=0 ecid=0 priority=0 trancount=1
2026-02-25 06:41:22.25 spid14s         executionStack
2026-02-25 06:41:22.25 spid14s         inputbuf
2026-02-25 06:41:22.25 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 10), lockPartitionId = 15 waittime=2 XDES=0x15aaa2a0040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-25 06:41:22.25 spid14s         executionStack
2026-02-25 06:41:22.25 spid14s         inputbuf
2026-02-25 06:41:22.25 spid14s       resource-list"
"2026-02-24T09:40:39.390+0800",WINDB02ST02N,"process17d06b3bc28 process2f3b6637848","Sch-M",UpdateQPStats,process17d06b3bc28,509,"2026-02-24 09:40:39.39 spid15s     deadlock-list
2026-02-24 09:40:39.39 spid15s      deadlock victim=process17d06b3bc28
2026-02-24 09:40:39.39 spid15s       process-list
2026-02-24 09:40:39.39 spid15s        process id=process17d06b3bc28 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 8), lockPartitionId = 0 ownerId=9934477540 transactionname=UpdateQPStats lasttranstarted=2026-02-24T09:40:37.900 XDES=0x17ce58bc460 lockMode=Sch-M schedulerid=28 kpid=13020 status=background spid=579 sbid=0 ecid=0 priority=0 trancount=1
2026-02-24 09:40:39.39 spid15s         executionStack
2026-02-24 09:40:39.39 spid15s         inputbuf
2026-02-24 09:40:39.39 spid15s        process id=process2f3b6637848 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 8), lockPartitionId = 27 waittime=509 XDES=0x2943c7c0040 lockMode=Sch-M schedulerid=25 kpid=3120 status=background spid=32 sbid=0 ecid=0 priority=0 trancount=0
2026-02-24 09:40:39.39 spid15s         executionStack
2026-02-24 09:40:39.39 spid15s         inputbuf
2026-02-24 09:40:39.39 spid15s       resource-list"
"2026-02-24T09:40:33.440+0800",WINDB02ST02N,"process1d3d9bb2108 process2f3b6637848","Sch-M",UpdateQPStats,process1d3d9bb2108,"1 270","2026-02-24 09:40:33.44 spid15s     deadlock-list
2026-02-24 09:40:33.44 spid15s      deadlock victim=process1d3d9bb2108
2026-02-24 09:40:33.44 spid15s       process-list
2026-02-24 09:40:33.44 spid15s        process id=process1d3d9bb2108 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 35), lockPartitionId = 0 waittime=1 ownerId=9934461409 transactionname=UpdateQPStats lasttranstarted=2026-02-24T09:40:31.903 XDES=0x2f994820460 lockMode=Sch-M schedulerid=12 kpid=244 status=background spid=42 sbid=0 ecid=0 priority=0 trancount=1
2026-02-24 09:40:33.44 spid15s         executionStack
2026-02-24 09:40:33.44 spid15s         inputbuf
2026-02-24 09:40:33.44 spid15s        process id=process2f3b6637848 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 35), lockPartitionId = 11 waittime=270 XDES=0x17e96e2c040 lockMode=Sch-M schedulerid=25 kpid=3120 status=background spid=32 sbid=0 ecid=0 priority=0 trancount=0
2026-02-24 09:40:33.44 spid15s         executionStack
2026-02-24 09:40:33.44 spid15s         inputbuf
2026-02-24 09:40:33.44 spid15s       resource-list"
"2026-02-24T09:40:30.010+0800",WINDB02ST02N,"process17c1d737c28 process2f3b6637848","Sch-M",UpdateQPStats,process17c1d737c28,"1 175","2026-02-24 09:40:30.01 spid15s     deadlock-list
2026-02-24 09:40:30.01 spid15s      deadlock victim=process17c1d737c28
2026-02-24 09:40:30.01 spid15s       process-list
2026-02-24 09:40:30.01 spid15s        process id=process17c1d737c28 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 11), lockPartitionId = 0 waittime=1 ownerId=9934450420 transactionname=UpdateQPStats lasttranstarted=2026-02-24T09:40:28.387 XDES=0x4cdddde8460 lockMode=Sch-M schedulerid=21 kpid=11716 status=background spid=31 sbid=0 ecid=0 priority=0 trancount=1
2026-02-24 09:40:30.01 spid15s         executionStack
2026-02-24 09:40:30.01 spid15s         inputbuf
2026-02-24 09:40:30.01 spid15s        process id=process2f3b6637848 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 11), lockPartitionId = 20 waittime=175 XDES=0x17e0cf70040 lockMode=Sch-M schedulerid=25 kpid=3120 status=background spid=32 sbid=0 ecid=0 priority=0 trancount=0
2026-02-24 09:40:30.01 spid15s         executionStack
2026-02-24 09:40:30.01 spid15s         inputbuf
2026-02-24 09:40:30.01 spid15s       resource-list"
"2026-02-24T09:40:04.700+0800",WINDB02ST02N,"process17eb0a78ca8 process2f3b6637848","Sch-M",UpdateQPStats,process17eb0a78ca8,102,"2026-02-24 09:40:04.70 spid15s     deadlock-list
2026-02-24 09:40:04.70 spid15s      deadlock victim=process17eb0a78ca8
2026-02-24 09:40:04.70 spid15s       process-list
2026-02-24 09:40:04.70 spid15s        process id=process17eb0a78ca8 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 13), lockPartitionId = 0 ownerId=9934385491 transactionname=UpdateQPStats lasttranstarted=2026-02-24T09:40:04.253 XDES=0x31cc189c460 lockMode=Sch-M schedulerid=4 kpid=13060 status=background spid=36 sbid=0 ecid=0 priority=0 trancount=1
2026-02-24 09:40:04.70 spid15s         executionStack
2026-02-24 09:40:04.70 spid15s         inputbuf
2026-02-24 09:40:04.70 spid15s        process id=process2f3b6637848 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 13), lockPartitionId = 3 waittime=102 XDES=0x17e0c82c040 lockMode=Sch-M schedulerid=25 kpid=3120 status=background spid=32 sbid=0 ecid=0 priority=0 trancount=0
2026-02-24 09:40:04.70 spid15s         executionStack
2026-02-24 09:40:04.70 spid15s         inputbuf
2026-02-24 09:40:04.70 spid15s       resource-list"
"2026-02-24T09:39:58.960+0800",WINDB02ST02N,"process17c1d737c28 process2f3b6637848","Sch-M",UpdateQPStats,process17c1d737c28,280,"2026-02-24 09:39:58.96 spid15s     deadlock-list
2026-02-24 09:39:58.96 spid15s      deadlock victim=process17c1d737c28
2026-02-24 09:39:58.96 spid15s       process-list
2026-02-24 09:39:58.96 spid15s        process id=process17c1d737c28 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 6), lockPartitionId = 0 ownerId=9934368651 transactionname=UpdateQPStats lasttranstarted=2026-02-24T09:39:57.300 XDES=0x4cdddde8460 lockMode=Sch-M schedulerid=21 kpid=11716 status=background spid=559 sbid=0 ecid=0 priority=0 trancount=1
2026-02-24 09:39:58.96 spid15s         executionStack
2026-02-24 09:39:58.96 spid15s         inputbuf
2026-02-24 09:39:58.96 spid15s        process id=process2f3b6637848 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 6), lockPartitionId = 20 waittime=280 XDES=0x2943c8c0040 lockMode=Sch-M schedulerid=25 kpid=3120 status=background spid=32 sbid=0 ecid=0 priority=0 trancount=0
2026-02-24 09:39:58.96 spid15s         executionStack
2026-02-24 09:39:58.96 spid15s         inputbuf
2026-02-24 09:39:58.96 spid15s       resource-list"
"2026-02-24T09:36:08.540+0800",WINDB02ST02N,"process17b8f250ca8 process2f3b6637848","Sch-M",UpdateQPStats,process17b8f250ca8,186,"2026-02-24 09:36:08.54 spid15s     deadlock-list
2026-02-24 09:36:08.54 spid15s      deadlock victim=process17b8f250ca8
2026-02-24 09:36:08.54 spid15s       process-list
2026-02-24 09:36:08.54 spid15s        process id=process17b8f250ca8 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 9), lockPartitionId = 0 ownerId=9933675332 transactionname=UpdateQPStats lasttranstarted=2026-02-24T09:36:07.863 XDES=0x4cf9bc68460 lockMode=Sch-M schedulerid=30 kpid=12116 status=background spid=35 sbid=0 ecid=0 priority=0 trancount=1
2026-02-24 09:36:08.54 spid15s         executionStack
2026-02-24 09:36:08.54 spid15s         inputbuf
2026-02-24 09:36:08.54 spid15s        process id=process2f3b6637848 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 9), lockPartitionId = 29 waittime=186 XDES=0x17e0cadc040 lockMode=Sch-M schedulerid=25 kpid=3120 status=background spid=32 sbid=0 ecid=0 priority=0 trancount=0
2026-02-24 09:36:08.54 spid15s         executionStack
2026-02-24 09:36:08.54 spid15s         inputbuf
2026-02-24 09:36:08.54 spid15s       resource-list"
"2026-02-24T09:35:39.840+0800",WINDB02ST02N,"process17dee1e3468 process2f3b6637848","Sch-M",UpdateQPStats,process17dee1e3468,537,"2026-02-24 09:35:39.84 spid15s     deadlock-list
2026-02-24 09:35:39.84 spid15s      deadlock victim=process17dee1e3468
2026-02-24 09:35:39.84 spid15s       process-list
2026-02-24 09:35:39.84 spid15s        process id=process17dee1e3468 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 14), lockPartitionId = 0 ownerId=9933566393 transactionname=UpdateQPStats lasttranstarted=2026-02-24T09:35:38.520 XDES=0x2e0af9f8460 lockMode=Sch-M schedulerid=16 kpid=5540 status=background spid=857 sbid=0 ecid=0 priority=0 trancount=1
2026-02-24 09:35:39.84 spid15s         executionStack
2026-02-24 09:35:39.84 spid15s         inputbuf
2026-02-24 09:35:39.84 spid15s        process id=process2f3b6637848 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 14), lockPartitionId = 15 waittime=537 XDES=0x1887ac8c040 lockMode=Sch-M schedulerid=25 kpid=3120 status=background spid=32 sbid=0 ecid=0 priority=0 trancount=0
2026-02-24 09:35:39.84 spid15s         executionStack
2026-02-24 09:35:39.84 spid15s         inputbuf
2026-02-24 09:35:39.84 spid15s       resource-list"
"2026-02-24T09:35:34.360+0800",WINDB02ST02N,"process17eb0a78ca8 process2f3b6637848","Sch-M",UpdateQPStats,process17eb0a78ca8,"1 161","2026-02-24 09:35:34.36 spid15s     deadlock-list
2026-02-24 09:35:34.36 spid15s      deadlock victim=process17eb0a78ca8
2026-02-24 09:35:34.36 spid15s       process-list
2026-02-24 09:35:34.36 spid15s        process id=process17eb0a78ca8 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 15), lockPartitionId = 0 waittime=1 ownerId=9933554039 transactionname=UpdateQPStats lasttranstarted=2026-02-24T09:35:32.993 XDES=0x31cc189c460 lockMode=Sch-M schedulerid=4 kpid=13060 status=background spid=861 sbid=0 ecid=0 priority=0 trancount=1
2026-02-24 09:35:34.36 spid15s         executionStack
2026-02-24 09:35:34.36 spid15s         inputbuf
2026-02-24 09:35:34.36 spid15s        process id=process2f3b6637848 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 15), lockPartitionId = 3 waittime=161 XDES=0x17d1cd20040 lockMode=Sch-M schedulerid=25 kpid=3120 status=background spid=32 sbid=0 ecid=0 priority=0 trancount=0
2026-02-24 09:35:34.36 spid15s         executionStack
2026-02-24 09:35:34.36 spid15s         inputbuf
2026-02-24 09:35:34.36 spid15s       resource-list"
"2026-02-24T09:35:17.610+0800",WINDB02ST02N,"process2f3b6637848 process4c9f3c26108","Sch-M",UpdateQPStats,process4c9f3c26108,187,"2026-02-24 09:35:17.61 spid15s     deadlock-list
2026-02-24 09:35:17.61 spid15s      deadlock victim=process4c9f3c26108
2026-02-24 09:35:17.61 spid15s       process-list
2026-02-24 09:35:17.61 spid15s        process id=process4c9f3c26108 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 3), lockPartitionId = 0 ownerId=9933516376 transactionname=UpdateQPStats lasttranstarted=2026-02-24T09:35:17.153 XDES=0x3220dc9c460 lockMode=Sch-M schedulerid=18 kpid=10824 status=background spid=31 sbid=0 ecid=0 priority=0 trancount=1
2026-02-24 09:35:17.61 spid15s         executionStack
2026-02-24 09:35:17.61 spid15s         inputbuf
2026-02-24 09:35:17.61 spid15s        process id=process2f3b6637848 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 3), lockPartitionId = 17 waittime=187 XDES=0x269d80f8040 lockMode=Sch-M schedulerid=25 kpid=3120 status=background spid=32 sbid=0 ecid=0 priority=0 trancount=0
2026-02-24 09:35:17.61 spid15s         executionStack
2026-02-24 09:35:17.61 spid15s         inputbuf
2026-02-24 09:35:17.61 spid15s       resource-list"
"2026-02-24T09:35:11.580+0800",WINDB02ST02N,"process2f3b6637848 process30d4b385468","Sch-M",UpdateQPStats,process30d4b385468,39,"2026-02-24 09:35:11.58 spid15s     deadlock-list
2026-02-24 09:35:11.58 spid15s      deadlock victim=process30d4b385468
2026-02-24 09:35:11.58 spid15s       process-list
2026-02-24 09:35:11.58 spid15s        process id=process30d4b385468 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 5), lockPartitionId = 0 ownerId=9933495477 transactionname=UpdateQPStats lasttranstarted=2026-02-24T09:35:09.973 XDES=0x23589d7c460 lockMode=Sch-M schedulerid=2 kpid=4108 status=background spid=871 sbid=0 ecid=0 priority=0 trancount=1
2026-02-24 09:35:11.58 spid15s         executionStack
2026-02-24 09:35:11.58 spid15s         inputbuf
2026-02-24 09:35:11.58 spid15s        process id=process2f3b6637848 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1040214956, stats_id = 5), lockPartitionId = 1 waittime=39 XDES=0x17e0c9d0040 lockMode=Sch-M schedulerid=25 kpid=3120 status=background spid=32 sbid=0 ecid=0 priority=0 trancount=0
2026-02-24 09:35:11.58 spid15s         executionStack
2026-02-24 09:35:11.58 spid15s         inputbuf
2026-02-24 09:35:11.58 spid15s       resource-list"
