"_time",host,"database_name","session_id","wait_type",command,"head_blocker","query_text"
"2025-12-31T17:01:30.000+0800",WINFODB06ST11,"oi_analytics_db",400,"",INSERT,1,"CREATE PROCEDURE dbo.uspx_activity_insert(@tvp_activity    dbo.udt_log_activity READONLY   ,@system_datetime            DATETIME2   ,@is_retry                         BIT = 0 OUTPUT)ASBEGINDECLARE    @error_code              INT = 0  ,@error_message NVARCHAR(250) = ''  ,@count                   INT = 0  ,@system_id           TINYINT  ,@activity_id          BIGINT;SELECT @system_id = system_id  ,@activity_id = activity_idFROM   @tvp_activity;IF @@rowcount <> 1BEGINSELECT @error_code = 50001  ,@error_message = 'The input parameter should have exactly 1 record';THROW @error_code,@error_message,1;END;IF EXISTS(SELECT 1FROM   dbo.log_activity aWHERE  a.system_id = @system_id AND a.activity_id = @activity_id)BEGINSELECT @is_retry = 1;SELECT @error_message = 'Activity already exist';THROW 50002,@error_message,1;END;ELSEBEGININSERT INTO dbo.log_activity   (system_id   ,activity_id   ,activity_code   ,activity_type   ,message_type   ,activity_date   ,activity_datetime   ,sell_request_id   ,counter_offer_id   ,ticket_id   ,sell_request_status   ,ticket_status   ,counter_offer_type   ,collation_type   ,bet_intercept_reason   ,counter_offer_count   ,collation_sequence   ,usp_name   ,activity_data   ,result_code   ,result_text   ,error_text   ,create_at   ,update_at   ,gzip_activity_data)SELECT system_id  ,activity_id  ,activity_code  ,activity_type  ,message_type  ,activity_date  ,activity_datetime  ,sell_request_id  ,counter_offer_id  ,ticket_id  ,sell_request_status  ,ticket_status  ,counter_offer_type  ,collation_type  ,bet_intercept_reason  ,counter_offer_count  ,collation_sequence  ,usp_name  ,NULL   -- activity_data  ,result_code  ,result_text  ,error_text  ,@system_datetime  ,@system_datetime  ,gzip_activity_dataFROM   @tvp_activity;END;UPDATE dbo.defer_activitySET    activity_status = 1,update_at = @system_datetimeWHERE  system_id = @system_id AND @activity_id = activity_id AND activity_status = 0;END;"
"2025-12-31T15:56:30.000+0800",WINFODB06ST11,"oi_analytics_db",427,"",INSERT,1,"CREATE PROCEDURE dbo.usp_ap_sell_request(@tvp_activity                dbo.udt_log_activity READONLY   ,@sell_request                dbo.udt_sell_request READONLY   ,@leg                         dbo.udt_sell_request_leg READONLY   ,@counter_offer               dbo.udt_sell_request_counter_offer READONLY   ,@account                     dbo.udt_ap_account READONLY   ,@location                    dbo.udt_ap_location READONLY   --Output Parameters   ,@return_msg                          VARCHAR(500) = '' OUTPUT)ASBEGINSET NOCOUNT ON;-- Set Default valuesDECLARE    @tran_count  INT = 0  ,@return_code INT = 0;DECLARE    @now             DATETIME2 = dbo.udfnc_get_datetime2()  ,@is_retry              BIT = 0  ,@tvp_ticket dbo.udt_ticket;-- Start Unit Of WorkSELECT @tran_count = @@trancount;IF XACT_STATE() = 0BEGINBEGIN TRANSACTION;END;BEGIN TRY-- insert activity tableEXEC dbo.uspx_activity_insert  @tvp_activity, @now, @is_retry OUTPUT;EXEC dbo.uspx_sell_request  @tvp_activity, @sell_request, @leg, @counter_offer, @account, @location, @tvp_ticket, @now;-- Commit Unit of WorkIF @tran_count = 0 AND @@trancount = 1BEGINCOMMIT TRANSACTION;END;RETURN @return_code;END TRYBEGIN CATCHIF @tran_count = 0 AND XACT_STATE() <> 0BEGINROLLBACK TRANSACTION;END;BEGINDECLARE    @orig_err_num INT = ERROR_NUMBER();SELECT @return_code = CASE @orig_err_num  WHEN 2627 THEN 50016 -- retry required, throw when dealing with sr_account or ticket_status  ELSE @orig_err_num  ENDWHERE  @return_code = 0;SET @return_msg = SUBSTRING(CONVERT(VARCHAR(10),@orig_err_num)+': ERROR in '+ERROR_PROCEDURE()+' line '+CONVERT(VARCHAR(100),ERROR_LINE())+': '+ERROR_MESSAGE(),1,500);END;END CATCH;RETURN @return_code;END;--BEGIN--    SET NOCOUNT ON;--    -- Set Default values--    DECLARE --           @tran_count      INT = 0--          ,@return_code     INT = 0--          ,@is_by_ticket_sp BIT = 0;--    DECLARE --           @now      DATETIME2 = dbo.udfnc_get_datetime2()--          ,@is_retry       BIT = 0;--    -- Start Unit Of Work--    SELECT @tran_count = @@trancount;--    IF XACT_STATE() = 0--    BEGIN--        BEGIN TRANSACTION;--    END;--    BEGIN TRY--        -- ticket sell--        IF @ticket_sp_name = 'usp_ap_ticket_sell'--        BEGIN--            EXEC @return_code = dbo.usp_ap_ticket_sell --                 @activity,--                 @location,--                 @account,--                 @tvp_ticket,--                 @tvp_ticket_status,--                 @tvp_ticket_bet_single,--                 @tvp_ticket_bet_allup,--                 @return_msg OUTPUT;--            SELECT @is_by_ticket_sp = 1;--        END;--        -- ticket sell undo--        IF @ticket_sp_name = 'usp_ap_ticket_sell_undo'--        BEGIN--            EXEC @return_code = dbo.usp_ap_ticket_sell_undo --                 @activity,--                 @tvp_ticket_status,--                 @return_msg OUTPUT;--            SELECT @is_by_ticket_sp = 1;--        END;--        -- ticket cancel--        IF @ticket_sp_name = 'usp_ap_ticket_cancel'--        BEGIN--            EXEC @return_code = dbo.usp_ap_ticket_cancel --                 @activity,--                 @location,--                 @tvp_ticket_status,--                 @return_msg OUTPUT;--            SELECT @is_by_ticket_sp = 1;--        END;--        -- ticket cancel undo--        IF @ticket_sp_name = 'usp_ap_ticket_cancel_undo'--        BEGIN--            EXEC @return_code = dbo.usp_ap_ticket_cancel_undo --                 @activity,--                 @tvp_ticket_status,--                 @return_msg OUTPUT;--            SELECT @is_by_ticket_sp = 1;--        END;--        -- check ticket sp return_msg--        IF @return_msg <> ''--        BEGIN--            DECLARE --                   @error_message VARCHAR(500);--            SELECT @error_message = 'Error found when handling ticket: '+@return_msg;--            THROW 50020,@error_message,3; -- catch block will return original @return_code if any--        END;--        -- sell request begin--        IF @is_by_ticket_sp = 0--        BEGIN--            -- insert activity table--            EXEC dbo.uspx_activity_insert --                 @activity,--                 @now,--                 @is_retry OUTPUT;--        END;--        -- activity status:--        DECLARE --               @activity_code       TINYINT--              ,@sell_request_status TINYINT--              ,@ticket_status       TINYINT--              ,@counter_offer_type  TINYINT--              ,@collation_type      TINYINT;--        SELECT @activity_code = activity_code--              ,@sell_request_status = sell_request_status--              ,@ticket_status = ticket_status--              ,@counter_offer_type = counter_offer_type--              ,@collation_type = collation_type--        FROM   @activity;--        -- check status--        IF ----        -- accept--        (@activity_code = 3 --COLLATION_REPLY--         AND @ticket_status = 2 --SOLD--         AND (@collation_type IS NULL OR @collation_type <> 3)) --REVERSE_CANCEL--        OR ----        -- reject--        ((@collation_type IS NULL OR @collation_type = 0) --NULL,SELL--         AND @sell_request_status IN(5,6,7,9) -- TRADER_REJECTED,TRADER_TIMEOUT,CUSTOMER_TIMEOUT,SYSTEM_REJECTED--        -- @sell_request_status in (8) -- ABORTED--        ) OR ----        -- reject: cancel--        (@collation_type = 2 --CANCEL--         AND @ticket_status = 5 --CANCELLED--        ) OR ----        -- counter offer--        (@sell_request_status IN(3,4) -- AUTO_COUNTER_OFFER_SENT,CONFIRMATION_REQUIRED--         AND @counter_offer_type IN(2,3) -- AUTO_COUNTER_OFFER,MANUAL_COUNTER_OFFER--        ) OR ----        -- counter offer confirmed--        @activity_code = 5 --COUNTER_OFFER_CONFIRM--        BEGIN--            -- location and account--            EXEC dbo.uspx_sell_request_location --                 @location,--                 @now;--            EXEC dbo.uspx_sell_request_account --                 @account,--                 @now;--            -- sell_request--            EXEC dbo.uspx_sell_request_updater --                 @sell_request,--                 @leg,--                 @now;--            -- counter offer--            EXEC dbo.uspx_sell_request_counter_offer --                 @activity,--                 @sell_request,--                 @counter_offer,--                 @now;--            -- log_bet--            EXEC dbo.uspx_log_bet_updater --                 @activity,--                 @sell_request,--                 @account,--                 @tvp_ticket,--                 @now;--        END;--        -- Commit Unit of Work--        IF @tran_count = 0 AND @@trancount = 1--        BEGIN--            COMMIT TRANSACTION;--        END;--        RETURN @return_code;--    END TRY--    BEGIN CATCH--        IF @tran_count = 0 AND XACT_STATE() <> 0--        BEGIN--            ROLLBACK TRANSACTION;--        END;--        BEGIN--            DECLARE --                   @orig_err_num INT = ERROR_NUMBER();--            SELECT @return_code = CASE @orig_err_num--                                      WHEN 2627 THEN 50016 -- retry required, throw when dealing with sr_account or ticket_status--                                      ELSE @orig_err_num--                                  END--            WHERE  @return_code = 0;--            SET @return_msg = SUBSTRING(CONVERT(VARCHAR(10),@orig_err_num)+': ERROR in '+ERROR_PROCEDURE()+' line '+CONVERT(VARCHAR(100),ERROR_LINE())+': '+ERROR_MESSAGE(),1,500);--        END;--    END CATCH;--    RETURN @return_code;--END;"
"2025-12-31T10:05:30.000+0800",WINFODB06ST11,"oi_analytics_db",367,"","COMMIT TRANSACTION",1,"CREATE PROCEDURE dbo.usp_scheduler_log_task_get(--Input Parameters@bizdate             DATE -- output   ,@return_msg NVARCHAR(500) = '' OUTPUT)ASBEGINSET NOCOUNT ON;-- Set Default valuesDECLARE    @tran_count            INT = 0  ,@return_code           INT = 0  ,@now             DATETIME2 = dbo.udfnc_get_datetime2()  ,@now_with_offset DATETIME2 = dbo.udf_get_datetime2_with_offset();-- Get Pool DescriptionBEGIN TRYBEGIN TRANSACTION;IF @bizdate IS NULLBEGINSET @bizdate = dbo.udf_get_bizdate();END;DECLARE    @schedule_task TABLE(task_id    BIGINT);UPDATE aSET    a.task_status = 1,a.no_of_execution = ISNULL(a.no_of_execution,0)+1,a.update_at = @nowOUTPUT inserted.task_id   INTO @schedule_taskFROM   dbo.log_task aWHERE  a.bizdate <= @bizdate AND a.task_status = 0 AND a.task_type = 2-- 1:report, 2:adhocAND (a.schedule_at IS NULL OR a.schedule_at < @now_with_offset);-- tasksSELECT b.task_id  ,b.bizdate  ,b.task_type  ,b.task_status  ,b.schedule_at  ,b.checkpoint_id  ,b.no_of_execution  ,c.task_handlerFROM   @schedule_task a   INNER JOIN dbo.log_task b ON b.task_id = a.task_id   INNER JOIN dbo.log_adhoc_task c ON c.task_id = a.task_idORDER BY b.task_id;-- task default parametersSELECT a.task_id  ,b.parameter_name  ,b.parameter_type  ,b.parameter_valueFROM   @schedule_task a   INNER JOIN dbo.log_adhoc_task_parameter b ON a.task_id = b.task_idORDER BY b.task_id,b.parameter_name;COMMIT TRANSACTION;END TRY-- Error HandlingBEGIN CATCH-- Rollback Unit of workIF @tran_count = 0 AND XACT_STATE() <> 0BEGINROLLBACK TRANSACTION;END;BEGINSET @return_code = ERROR_NUMBER();SET @return_msg = SUBSTRING('ERROR in '+ERROR_PROCEDURE()+' line '+CONVERT(VARCHAR(100),ERROR_LINE())+': '+ERROR_MESSAGE(),1,500);END;END CATCH;RETURN @return_code;-- Reset NOCOUNT to OFFSET NOCOUNT OFF;END;"
"2025-12-31T09:06:29.000+0800",WINFODB06ST11,"oi_analytics_db",300,"",INSERT,1,"CREATE PROCEDURE dbo.uspx_sell_request_updater(@sell_request     dbo.udt_sell_request READONLY   ,@leg          dbo.udt_sell_request_leg READONLY   ,@now                         DATETIME2)ASBEGINDECLARE    @error_code              INT = 0  ,@error_message NVARCHAR(250) = ''  ,@count                   INT = 0;DECLARE    @bizdate                DATE  ,@channel_type        TINYINT  ,@channel_device_type TINYINT  ,@channel_report_type TINYINT  ,@activity_id          BIGINT  ,@db_activity_id       BIGINT = 0  ,@db_exists               BIT = 0  ,@system_id           TINYINT  ,@sell_request_id      BIGINT;SELECT @bizdate = bizdate  ,@channel_type = channel_type  ,@channel_device_type = channel_device_type  ,@channel_report_type = channel_report_type  ,@activity_id = activity_id  ,@system_id = system_id  ,@sell_request_id = sell_request_idFROM   @sell_request;IF @@rowcount = 0BEGINRETURN; -- sell_request record not found, skipEND;-- get db activity_idSELECT @db_activity_id = update_activity_id  ,@db_exists = 1FROM   dbo.sell_request WITH (FORCESEEK)WHERE  @system_id = system_id AND @sell_request_id = sell_request_idORDER BY update_activity_id DESC;-- skip update if db record is newerIF @db_activity_id >= @activity_idBEGINRETURN;END;IF @db_exists = 1BEGINUPDATE dbsrSET    dbsr.parent_sell_request_id = sr.parent_sell_request_id,dbsr.ticket_id = sr.ticket_id,dbsr.unit_bet_updated = sr.unit_bet_updated,dbsr.investment_updated = sr.investment_updated,dbsr.tsn = sr.tsn,dbsr.rtsn = sr.rtsn,dbsr.bet_line = sr.bet_line,dbsr.update_at = @now,dbsr.update_activity_id = @activity_idFROM   dbo.sell_request dbsr WITH (FORCESEEK)   INNER JOIN @sell_request sr ON dbsr.system_id = sr.system_id AND dbsr.sell_request_id = sr.sell_request_id;UPDATE dbsrlSET    dbsrl.odds_counter_offered = srl.odds_counter_offered,dbsrl.update_at = @now,dbsrl.update_activity_id = @activity_idFROM   dbo.sell_request_leg dbsrl WITH (FORCESEEK)   INNER JOIN @leg srl ON dbsrl.system_id = srl.system_id AND dbsrl.sell_request_id = srl.sell_request_id AND dbsrl.pool_id = srl.pool_id AND dbsrl.line_id = srl.line_id AND dbsrl.combination_id = srl.combination_id;END;ELSEBEGININSERT INTO dbo.sell_request   (system_id   ,sell_request_id   ,parent_sell_request_id   ,ticket_id   ,sports_id   ,event_type   ,odds_type   ,is_allup   ,allup_level   ,allup_formula   ,allup_type   ,bizdate   ,request_at   ,location_type   ,channel_type   ,channel_device_type   ,channel_report_type   ,centre_no   ,window_no   ,financial_index   ,num_bet   ,unit_bet   ,unit_bet_updated   ,investment   ,investment_updated   ,tsn   ,rtsn   ,bet_line   ,result_code   ,result_text   ,race_no   ,create_at   ,create_activity_id   ,update_at   ,update_activity_id)SELECT system_id  ,sell_request_id  ,parent_sell_request_id  ,ticket_id  ,sports_id  ,event_type  ,odds_type  ,is_allup  ,allup_level  ,allup_formula  ,allup_type  ,@bizdate  ,request_at  ,location_type  ,channel_type  ,channel_device_type  ,channel_report_type  ,centre_no  ,window_no  ,financial_index  ,num_bet  ,unit_bet  ,unit_bet_updated  ,investment  ,investment_updated  ,tsn  ,rtsn  ,bet_line  ,result_code  ,result_text  ,race_no  ,@now  ,activity_id  ,@now  ,activity_idFROM   @sell_request;INSERT INTO dbo.sell_request_leg   (system_id   ,sell_request_id   ,bizdate   ,sports_id   ,leg_order   ,pool_id   ,line_id   ,combination_id   ,combination_order   ,is_inplay   ,odds   ,odds_counter_offered   ,ems_sequence   ,event_id   ,event_operation_status   ,create_at   ,create_activity_id   ,update_at   ,update_activity_id)SELECT system_id  ,sell_request_id  ,dbo.udf_get_bizdate()  ,sports_id  ,leg_order  ,pool_id  ,line_id  ,combination_id  ,combination_order  ,is_inplay  ,odds  ,odds_counter_offered  ,ems_sequence  ,event_id  ,event_operation_status  ,@now  ,@activity_id  ,@now  ,@activity_idFROM   @leg;END;END;"
"2025-12-31T06:15:30.000+0800",WINFODB06ST11,"oi_analytics_db",359,"","",1,"CREATE PROCEDURE dbo.usp_ap_ticket_divcal(    @activity        dbo.udt_log_activity READONLY   ,@divcal         dbo.udt_ticket_divcal READONLY   ,@divcal_plc dbo.udt_ticket_divcal_plc READONLY    --Output Parameters   ,@return_msg             NVARCHAR(500) = '' OUTPUT)ASBEGIN    SET NOCOUNT ON;    -- Set Default values    DECLARE            @tran_count  INT = 0          ,@return_code INT = 0;    DECLARE            @system_datetime DATETIME2 = dbo.udfnc_get_datetime2()          ,@is_retry              BIT = 0          ,@is_cancel             BIT = 1          ,@is_reverse            BIT = 0;    -- Start Unit Of Work    SELECT @tran_count = @@trancount;    IF XACT_STATE() = 0    BEGIN        BEGIN TRANSACTION;    END;    BEGIN TRY        -- insert activity table        EXEC dbo.uspx_activity_insert              @activity,             @system_datetime,             @is_retry OUTPUT;        -- set default value, expecially ticket_id, coz it maybe pointing to child ticket_id after partial pay        DECLARE                @system_id                TINYINT              ,@ticket_id                 BIGINT -- TODO: for checking parent ticket id              ,@divcal_new dbo.udt_ticket_divcal;        SELECT @system_id = system_id              ,@ticket_id = ticket_id        FROM   @divcal;        SELECT @ticket_id = ticket_id        FROM   dbo.ticket_payout        WHERE  system_id = @system_id AND next_ticket_id = @ticket_id;        --        -- set parent @ticket_id        INSERT INTO @divcal_new               (bizdate               ,system_id               ,ticket_id               ,child_ticket_id               ,divcal_amount               ,selective_refund_amount               ,is_divcal_done               ,activity_id)        SELECT bizdate              ,system_id              ,@ticket_id              ,ticket_id              ,divcal_amount              ,selective_refund_amount              ,is_divcal_done              ,activity_id        FROM   @divcal;        --        -- divcal        EXEC dbo.uspx_ticket_divcal              @divcal_new,             @system_datetime;        --        -- divcal plc for selective refund        EXEC dbo.uspx_ticket_divcal_plc              @divcal_plc,             @system_datetime;        -- Commit Unit of Work        IF @tran_count = 0 AND @@trancount = 1        BEGIN            COMMIT TRANSACTION;        END;        RETURN @return_code;    END TRY    BEGIN CATCH        IF @tran_count = 0 AND XACT_STATE() <> 0        BEGIN            ROLLBACK TRANSACTION;        END;        BEGIN            SELECT @return_code = ERROR_NUMBER()            WHERE  @return_code = 0;            SET @return_msg = SUBSTRING('ERROR in '+ERROR_PROCEDURE()+' line '+CONVERT(VARCHAR(100),ERROR_LINE())+': '+ERROR_MESSAGE(),1,500);        END;    END CATCH;    RETURN @return_code;END;"
"2025-12-31T05:35:30.000+0800",WINFODB06ST11,"oi_analytics_db",114,"PAGELATCH_EX",CONDITIONAL,1,"CREATE PROCEDURE dbo.uspx_ticket_divcal_plc(    @data dbo.udt_ticket_divcal_plc READONLY   ,@now                  DATETIME2)ASBEGIN    DECLARE            @i                       INT = 1          ,@error_message  VARCHAR(250)          ,@operation_type  VARCHAR(50) = 'UPSERT'          ,@bizdate                DATE          ,@system_id           TINYINT          ,@ticket_id            BIGINT          ,@pool_id              BIGINT          ,@line_id            SMALLINT          ,@combination_id     SMALLINT          ,@activity_id          BIGINT;    SELECT @bizdate = bizdate          ,@system_id = system_id          ,@ticket_id = ticket_id          ,@activity_id = activity_id    FROM   @data;    --    IF @@rowcount = 0    BEGIN        RETURN;    END;    -- for handling incoming divcal async case if any    IF NOT EXISTS    (        SELECT 1        FROM   dbo.ticket_divcal_plc        WHERE  system_id = @system_id AND ticket_id = @ticket_id AND update_activity_id >= @activity_id    )    BEGIN        -- skip checking bizdate        DELETE dbo.ticket_divcal_plc        WHERE  system_id = @system_id AND ticket_id = @ticket_id;        INSERT INTO dbo.ticket_divcal_plc               (bizdate               ,system_id               ,ticket_id               ,pool_id               ,line_id               ,combination_id               ,create_activity_id               ,create_at               ,update_activity_id               ,update_at)        SELECT @bizdate              ,@system_id              ,@ticket_id              ,pool_id              ,line_id              ,combination_id              ,@activity_id              ,@now              ,@activity_id              ,@now        FROM   @data;    END;END;"
"2025-12-31T05:33:40.000+0800",WINFODB06ST11,"oi_analytics_db",97,"",UPDATE,1,"CREATE PROCEDURE dbo.uspx_sell_request_counter_offer(    @activity                   dbo.udt_log_activity READONLY   ,@sell_request               dbo.udt_sell_request READONLY   ,@data         dbo.udt_sell_request_counter_offer READONLY   ,@now                                   DATETIME2)ASBEGIN    DECLARE            @error_code              INT = 0          ,@error_message NVARCHAR(250) = ''          ,@i                       INT = 1;    DECLARE            @system_id              TINYINT          ,@sell_request_id         BIGINT          ,@parent_sell_request_id  BIGINT          ,@activity_id             BIGINT          ,@activity_code          TINYINT          ,@sell_request_status    TINYINT          ,@bizdate                   DATE;    -- prepare    SELECT @activity_code = activity_code          ,@sell_request_status = sell_request_status    FROM   @activity;    SELECT @system_id = system_id          ,@sell_request_id = sell_request_id          ,@parent_sell_request_id = parent_sell_request_id          ,@activity_id = activity_id          ,@bizdate = bizdate    FROM   @sell_request;    --    -- Update Parent Sell Request Counter Offer Status    IF @parent_sell_request_id > 0 AND NOT EXISTS    (        SELECT 1        FROM   dbo.sell_request_counter_offer_status        WHERE  system_id = @system_id AND sell_request_id = @parent_sell_request_id    )    BEGIN        INSERT INTO dbo.sell_request_counter_offer_status               (system_id               ,sell_request_id               ,bizdate               ,counter_offer_status               ,create_activity_id               ,create_at               ,update_activity_id               ,update_at)        VALUES               (@system_id               ,@parent_sell_request_id               ,@bizdate               ,1 -- Accept               ,@activity_id               ,@now               ,@activity_id               ,@now);    END;    --    -- Update Current Sell Request Counter Offer Status    DECLARE            @counter_offer_status TINYINT = 0; -- None, default    -- Accept Case:    SELECT @counter_offer_status = 1 -- Accept    WHERE  @activity_code = 5 --COUNTER_OFFER_CONFIRM           AND @sell_request_status <> 3; --AUTO_COUNTER_OFFER_SENT    -- Reject Case:    SELECT @counter_offer_status = 2 -- Reject    WHERE  @activity_code IN(6,7) --CUSTOMER_ABORT,CUSTOMER_TIMEOUT           AND @sell_request_status IN(8); --ABORTED    --    IF @sell_request_id > 0 AND @counter_offer_status <> 0 AND NOT EXISTS    (        SELECT 1        FROM   dbo.sell_request_counter_offer_status        WHERE  system_id = @system_id AND sell_request_id = @sell_request_id    )    BEGIN        INSERT INTO dbo.sell_request_counter_offer_status               (system_id               ,sell_request_id               ,bizdate               ,counter_offer_status               ,create_activity_id               ,create_at               ,update_activity_id               ,update_at)        VALUES               (@system_id               ,@sell_request_id               ,@bizdate               ,@counter_offer_status               ,@activity_id               ,@now               ,@activity_id               ,@now);    END;    --sell_request_counter_offer    INSERT INTO dbo.sell_request_counter_offer           (system_id           ,sell_request_id           ,bizdate           ,counter_offer_id           ,record_at           ,unit_bet           ,total_investment           ,unit_bet_prev           ,total_investment_prev           ,managed_by           ,create_activity_id           ,create_at           ,update_activity_id           ,update_at)    SELECT @system_id          ,s.sell_request_id          ,@bizdate          ,s.counter_offer_id          ,s.record_at          ,s.unit_bet          ,s.total_investment          ,s.unit_bet_prev          ,s.total_investment_prev          ,s.managed_by          ,@activity_id          ,@now          ,@activity_id          ,@now    FROM   @data s           LEFT JOIN dbo.sell_request_counter_offer t WITH (FORCESEEK) ON t.system_id = s.system_id AND t.sell_request_id = s.sell_request_id AND t.counter_offer_id = s.counter_offer_id    WHERE  t.system_id IS NULL;END;"
"2025-12-31T05:03:30.000+0800",WINFODB06ST11,"oi_analytics_db",558,"",INSERT,1,"CREATE PROCEDURE dbo.uspx_sell_request_account(    @account dbo.udt_ap_account READONLY   ,@now              DATETIME2)ASBEGIN    DECLARE            @bizdate                DATE = dbo.udf_get_bizdate()          ,@error_code              INT = 0          ,@error_message NVARCHAR(250) = '';    INSERT INTO dbo.sell_request_account           (system_id           ,sell_request_id           ,bizdate           ,account_no           ,account_transaction_no           ,account_category_id           ,create_at           ,create_activity_id           ,update_at           ,update_activity_id)    SELECT a.system_id          ,a.sell_request_id          ,@bizdate          ,a.account_no          ,a.account_transaction_no          ,a.account_category          ,@now          ,a.activity_id          ,@now          ,a.activity_id    FROM   @account a           LEFT JOIN dbo.sell_request_account sra WITH(FORCESEEK) ON sra.system_id = a.system_id AND sra.sell_request_id = a.sell_request_id    WHERE  a.account_no IS NOT NULL AND a.account_no <> '' AND sra.system_id IS NULL;END;"
